_segment,_spec_id,econ,loc,glob
X,Spec1,0.06477732793522267,0.696969696969697,0.29411764705882354
X,Spec2,0.06477732793522267,0.6060606060606061,0.3333333333333333
X,Spec3,0.06477732793522267,0.696969696969697,0.5294117647058824
X,Spec4,0.06477732793522267,0.6363636363636364,0.10526315789473684
X,Spec5,0.06477732793522267,0.5454545454545454,0.17391304347826086
X,Spec6,0.06477732793522267,0.6060606060606061,0.38095238095238093
X,Spec7,0.06477732793522267,0.5757575757575758,0.14285714285714285
X,Spec8,0.06477732793522267,0.5454545454545454,0.391304347826087
X,Spec9,0.06477732793522267,0.8484848484848485,0.42857142857142855
X,Spec10,0.06477732793522267,0.9393939393939394,0.8
X,Spec11,0.06477732793522267,0.9393939393939394,0.8
X,Spec12,0.06477732793522267,0.45454545454545453,0.5357142857142857
X,Spec13,0.06477732793522267,0.7575757575757576,0.5
X,Spec14,0.06477732793522267,0.5454545454545454,0.5652173913043478
X,Spec15,0.06477732793522267,0.8181818181818182,0.7333333333333333
X,Spec16,0.14166666666666666,0.7837837837837838,0.5714285714285714
X,Spec17,0.06477732793522267,0.696969696969697,0.29411764705882354
X,Spec18,0.06477732793522267,0.6060606060606061,0.3333333333333333
X,Spec19,0.06477732793522267,0.7575757575757576,0.5
X,Spec20,0.06477732793522267,0.6363636363636364,0.2222222222222222
