_segment,_spec_id,econ,loc,glob
X,Spec1,0.06477732793522267,0.9090909090909091,0.3333333333333333
X,Spec2,0.06477732793522267,0.9090909090909091,0.3333333333333333
X,Spec3,0.06477732793522267,0.7878787878787878,0.6
X,Spec4,0.06477732793522267,0.7878787878787878,0.6
X,Spec5,0.14166666666666666,1.0,0.5
X,Spec6,0.14166666666666666,0.7837837837837838,0.5714285714285714
X,Spec7,0.06477732793522267,0.8484848484848485,0.14285714285714285
X,Spec8,0.06477732793522267,0.8484848484848485,0.14285714285714285
X,Spec9,0.06477732793522267,0.7272727272727273,0.2777777777777778
X,Spec10,0.06477732793522267,0.7272727272727273,0.2777777777777778
X,Spec11,0.14166666666666666,0.8378378378378378,0.2
X,Spec12,0.14166666666666666,0.7297297297297297,0.0
X,Spec13,0.013820335636722606,0.7142857142857143,0.5384615384615384
X,Spec14,0.013820335636722606,0.7142857142857143,0.5384615384615384
X,Spec15,0.013820335636722606,0.6428571428571429,0.5
X,Spec16,0.029880478087649404,0.696969696969697,0.64
X,Spec17,0.013820335636722606,0.6428571428571429,0.5
X,Spec18,0.029880478087649404,0.696969696969697,0.64
X,Spec19,0.029880478087649404,0.696969696969697,0.76
X,Spec20,0.029880478087649404,0.6060606060606061,0.52
X,Spec21,0.06477732793522267,0.9090909090909091,0.3333333333333333
X,Spec22,0.06477732793522267,0.9090909090909091,0.3333333333333333
X,Spec23,0.06477732793522267,0.8181818181818182,0.4666666666666667
X,Spec24,0.06477732793522267,0.9393939393939394,0.8
X,Spec25,0.06477732793522267,0.9393939393939394,0.8
X,Spec26,0.06477732793522267,0.8181818181818182,0.4666666666666667
X,Spec27,0.06477732793522267,0.5454545454545454,0.5217391304347826
X,Spec28,0.06477732793522267,0.8181818181818182,0.6666666666666666
X,Spec29,0.14166666666666666,0.7837837837837838,0.5714285714285714
X,Spec30,0.029880478087649404,0.6363636363636364,0.4230769230769231
X,Spec31,0.029880478087649404,0.6363636363636364,0.4230769230769231
X,Spec32,0.029880478087649404,0.5454545454545454,0.375
X,Spec33,0.029880478087649404,0.5454545454545454,0.375
X,Spec34,0.06477732793522267,0.7878787878787878,0.4666666666666667
X,Spec35,0.06477732793522267,0.6363636363636364,0.2222222222222222
X,Spec36,0.029880478087649404,0.6363636363636364,0.38461538461538464
X,Spec37,0.029880478087649404,0.6363636363636364,0.38461538461538464
X,Spec38,0.029880478087649404,0.5454545454545454,0.3333333333333333
X,Spec39,0.029880478087649404,0.5454545454545454,0.3333333333333333
X,Spec40,0.06477732793522267,0.7575757575757576,0.4444444444444444
X,Spec41,0.06477732793522267,0.6363636363636364,0.16666666666666666
X,Spec42,0.029880478087649404,0.6060606060606061,0.48
X,Spec43,0.029880478087649404,0.6060606060606061,0.48
X,Spec44,0.029880478087649404,0.5151515151515151,0.4642857142857143
X,Spec45,0.029880478087649404,0.5151515151515151,0.4642857142857143
X,Spec46,0.06477732793522267,0.7575757575757576,0.6111111111111112
X,Spec47,0.06477732793522267,0.6060606060606061,0.42857142857142855
