_segment,_spec_id,econ,loc,glob
X,Spec1,0.06477732793522267,0.7878787878787878,0.4
X,Spec2,0.06477732793522267,0.6363636363636364,0.0
X,Spec3,0.06477732793522267,0.5454545454545454,0.043478260869565216
X,Spec4,0.06477732793522267,0.6666666666666666,0.11764705882352941
X,Spec5,0.06477732793522267,0.6060606060606061,0.0
X,Spec6,0.14166666666666666,0.8648648648648649,0.3333333333333333
X,Spec7,0.06477732793522267,0.9090909090909091,0.6666666666666666
X,Spec8,0.06477732793522267,0.9090909090909091,0.6666666666666666
X,Spec9,0.14166666666666666,0.7837837837837838,0.42857142857142855
X,Spec10,0.06477732793522267,0.6060606060606061,0.47619047619047616
X,Spec11,0.06477732793522267,0.8484848484848485,0.6428571428571429
X,Spec12,0.14166666666666666,0.7837837837837838,0.5714285714285714
X,Spec13,0.06477732793522267,0.696969696969697,0.17647058823529413
X,Spec14,0.06477732793522267,0.6060606060606061,0.23809523809523808
X,Spec15,0.06477732793522267,0.7878787878787878,0.4
X,Spec16,0.06477732793522267,0.6666666666666666,0.11764705882352941
